vacancy_id,vacancy_name,role_group,employer_name,area,experience,schedule,salary_from,salary_to,salary_currency,hard_skills,soft_skills,tools,vacancy_url
134413618,Head of Sales (Fintech / Payments),Sales (общее),Pyxsoft Limited,Минск,От 3 до 6 лет,Удалённо,,,RUB,"business development, enterprise, jira, ведение переговоров, визы, воронка продаж, командировки, перевыполнение плана, план продаж, средний чек, ту, цикл сделки","контроль, организация, переговоры, развитие, руководство, стратегическое мышление",,https://hh.ru/vacancy/134413618
132239234,IT Sales Manager,Enterprise/SaaS Sales,Rubbles,Москва,От 3 до 6 лет,Удалённо,,,RUB,"enterprise, активные продажи, ведение переговоров, выявление потребностей, гибка, заключение договоров, машинное обучение, переговоры","взаимодействие, планирование, презентации, принятие решений, работа с клиентами, развитие, руководство",,https://hh.ru/vacancy/132239234
134683667,Менеджер по продажам (AI),Sales (общее),KTS,Москва,От 3 до 6 лет,"Удалённо, Гибрид, Разъездной",,,RUB,"ai-ассистенты, b2b продажи, enterprise, гибка, командировки, корпоративы, счета, ту, холодные продажи","наставничество, нетворкинг, презентации, развитие, сервис",,https://hh.ru/vacancy/134683667
134711221,Менеджер по продажам (B2G),Sales (общее),Salesmatch,Москва,От 3 до 6 лет,Удалённо,150000.0,,RUB,"enterprise, командировки, мониторинг, организация встреч, подарки, подготовка кп, презентации",организация,,https://hh.ru/vacancy/134711221
133848316,Ведущий менеджер по продажам (Налоговый мониторинг),Sales (общее),Тензор,Санкт-Петербург,От 1 года до 3 лет,Удалённо,150000.0,300000.0,RUB,"enterprise, аудит, мониторинг, налоговая отчётность, отчётность, полный цикл продаж","взаимодействие, контроль, переговоры, развитие, сервис",,https://hh.ru/vacancy/133848316
134566376,Business Development Manager/Sales Representative/L1 (B2B) UK and EU Market,BDM,SkillCampVR,Москва,От 3 до 6 лет,Удалённо,1500.0,,EUR,"b2b sales, b2b продажи, business development, enterprise, outbound, pipeline, saas, воронка продаж, отчётность, полный цикл продаж, холодные продажи","мотивация, организация, ориентация на результат, ответственность, переговоры, презентации, развитие, самостоятельность, телефонные переговоры","access, bitrix24, google sheets, linkedin sales navigator, sales navigator",https://hh.ru/vacancy/134566376
132822385,Product Marketing Manager,Прочее,Pushwoosh,Сербия,От 1 года до 3 лет,Удалённо,,,RUB,"enterprise, saas",,,https://hh.ru/vacancy/132822385
134357954,Менеджер по работе с заказчиками / Sales (информационная безопасность),Sales (общее),UDV Group,Москва,От 1 года до 3 лет,"Удалённо, Гибрид",,,RUB,"enterprise, информационная безопасность, кибербезопасность, мониторинг, презентации",взаимодействие,,https://hh.ru/vacancy/134357954
134234269,Маркетолог (ABM),Прочее,Пруфикс,Москва,От 1 года до 3 лет,Удалённо,,150000.0,RUB,"enterprise, outbound, saas, sql, ту","обратная связь, ориентация на результат, самостоятельность",bitrix24,https://hh.ru/vacancy/134234269
134478679,Менеджер по продажам / SDR,Sales (общее),target ai,Москва,От 1 года до 3 лет,Удалённо,60000.0,150000.0,RUB,"b2b продажи, enterprise, выполнение плана, квалификация лидов, лидогенерация, холодные продажи","деловая переписка, переговоры, развитие","bitrix24, telegram",https://hh.ru/vacancy/134478679
133893024,Менеджер по работе с заказчиками / Sales (информационная безопасность),Sales (общее),UDV Group,Екатеринбург,От 1 года до 3 лет,"Удалённо, Гибрид",,,RUB,"enterprise, информационная безопасность, кибербезопасность, мониторинг, презентации",взаимодействие,,https://hh.ru/vacancy/133893024
134024007,Senior B2B Sales Manager / Hunter (SaaS AI),Enterprise/SaaS Sales,Сила Ума,Москва,От 3 до 6 лет,Удалённо,,,RUB,"b2b sales, b2b продажи, business development, enterprise, lead generation, outbound, saas, активные продажи, ведение переговоров, воронка продаж, переговоры, план продаж, полный цикл продаж, ту, холодные продажи, цикл сделки","активность, презентации, сервис",,https://hh.ru/vacancy/134024007
134549624,Менеджер по развитию продаж ИТ продуктов (Спорт / Энтерпрайз),BDM,Бюро Цифровых Технологий,Санкт-Петербург,Нет опыта,Удалённо,,,RUB,"ai-ассистенты, enterprise, saas, билеты, ведение переговоров, гибка, переговоры, презентации, сопровождение клиентов, цикл сделки","организация, развитие",,https://hh.ru/vacancy/134549624
134572754,Presale Architect,Прочее,Флант,Москва,Более 6 лет,"Удалённо, Гибрид",,,RUB,"cassandra, clickhouse, enterprise, github, k8s, kubernetes, postgres, виртуализация, коммерческое предложение, презентации, тендеры, хранение","развитие, сервис",,https://hh.ru/vacancy/134572754
133511814,Менеджер по продажам облачных решений (IaaS),Sales (общее),А2 Код,Москва,От 3 до 6 лет,Удалённо,,,RUB,"b2b продажи, enterprise, openstack, outbound, vmware, виртуализация, гибка, заключение договоров, коммерческое предложение, отчётность, развитие бизнеса","организация, переговоры, развитие",,https://hh.ru/vacancy/133511814
134281375,"Оператор call-центра (Социологические опросы без продаж),",Sales (общее),Маркетинговое агентство MA FDFgroup,Алматы,От 1 года до 3 лет,Удалённо,40000.0,60000.0,RUB,enterprise,"обучаемость, стрессоустойчивость",,https://hh.ru/vacancy/134281375
134281376,Оператор call-центра (Социологические опросы без продаж),Sales (общее),Маркетинговое агентство MA FDFgroup,Гродно,От 1 года до 3 лет,Удалённо,40000.0,60000.0,RUB,enterprise,"обучаемость, стрессоустойчивость",,https://hh.ru/vacancy/134281376
134281377,Оператор call-центра (Социологические опросы без продаж),Sales (общее),Маркетинговое агентство MA FDFgroup,Донецк,От 1 года до 3 лет,Удалённо,40000.0,60000.0,RUB,enterprise,"обучаемость, стрессоустойчивость",,https://hh.ru/vacancy/134281377
134281378,Оператор call-центра (Социологические опросы без продаж),Sales (общее),Маркетинговое агентство MA FDFgroup,Минск,От 1 года до 3 лет,Удалённо,40000.0,60000.0,RUB,enterprise,"обучаемость, стрессоустойчивость",,https://hh.ru/vacancy/134281378
134841857,Менеджер продукта,Прочее,UDV Group,Екатеринбург,От 3 до 6 лет,"Удалённо, Гибрид",,,RUB,"enterprise, ids, security, siem, информационная безопасность, кибербезопасность, мониторинг, презентации","аналитическое мышление, взаимодействие, контроль, обратная связь, приоритизация, проактивность, развитие",,https://hh.ru/vacancy/134841857
134858815,Аккаунт-менеджер (AI B2B SaaS),Account Manager,Нейросейлз,Москва,От 1 года до 3 лет,Удалённо,100000.0,280000.0,RUB,"account management, saas, воронка продаж, высшее образование, сопровождение клиентов, счета","взаимодействие, внимательность, внимательность к деталям, деловая переписка, деловое общение, инициативность, клиентоориентированность, коммуникабельность, контроль, мотивация, обратная связь, обучаемость, ориентация на результат, ответственность, презентации, развитие, системное мышление, стрессоустойчивость","excel, google sheets",https://hh.ru/vacancy/134858815
133883240,Менеджер по продажам в B2B (Fintech / IT / SaaS) / Sales-manager,Enterprise/SaaS Sales,Центр Еком,Москва,От 1 года до 3 лет,"На месте работодателя, Удалённо, Гибрид",120000.0,400000.0,RUB,"b2b продажи, saas, spin, активные продажи, анализ воронки, воронка продаж, гибка, демонстрация продукта, документооборот, коммерческое предложение, сопровождение клиентов, тёплые продажи, холодные продажи, цикл сделки","взаимодействие, мотивация, переговоры, телефонные переговоры",amocrm,https://hh.ru/vacancy/133883240
134591402,Менеджер по продажам B2B продуктов,Sales (общее),NanoHire,Москва,От 3 до 6 лет,"На месте работодателя, Удалённо, Гибрид",150000.0,,RUB,"b2b продажи, saas, активные продажи, выполнение плана, холодные продажи, цикл сделки","переговоры, презентации, развитие",,https://hh.ru/vacancy/134591402
134494281,Менеджер по продажам (IT-продукт),Sales (общее),Таргет Лид,Москва,От 1 года до 3 лет,Удалённо,150000.0,,RUB,"b2b продажи, saas, активные продажи, воронка продаж, заключение договоров, заключение сделок, лидогенерация, повышение квалификации, холодные звонки, холодные продажи","мотивация, наставничество, ответственность, развитие, сервис, эмпатия",zoom,https://hh.ru/vacancy/134494281
134820994,Менеджер по продажам ИТ (b2b сервис),Sales (общее),Light-Audit,Краснодар,От 1 года до 3 лет,Удалённо,250000.0,,RUB,"ai-ассистенты, b2b продажи, saas, воронка продаж, заключение договоров, квалификация лидов, средний чек, цикл сделки","мотивация, обратная связь, переговоры, презентации, сервис, телефонные переговоры","amocrm, telegram, zoom, битрикс24",https://hh.ru/vacancy/134820994
134700933,Менеджер по продажам / Sales Manager,Sales (общее),Стафф Контракт,Москва,От 3 до 6 лет,Удалённо,200000.0,,RUB,"outbound, saas, документооборот, корпоративы, переговоры, презентации, проведение переговоров, холодные продажи","нетворкинг, ответственность, развитие",zoom,https://hh.ru/vacancy/134700933
134276376,Менеджер по продажам B2B / Менеджер по продажам SaaS-решений,Enterprise/SaaS Sales,ИН-Директ,Москва,От 1 года до 3 лет,Удалённо,120000.0,250000.0,RUB,"b2b продажи, активные продажи, воронка продаж, заключение договоров, презентации, тёплые продажи, холодные продажи","переговоры, планирование, телефонные переговоры","amocrm, zoom",https://hh.ru/vacancy/134276376
134474167,Менеджер по продажам SAAS-продуктов,Enterprise/SaaS Sales,Генезис,Нижний Новгород,Нет опыта,Удалённо,60000.0,100000.0,RUB,"b2b продажи, saas, активные продажи, зарплата, коммерческое предложение, счета, ту","деловое общение, инициативность, ответственность, переговоры, развитие, сервис, телефонные переговоры, эмпатия",amocrm,https://hh.ru/vacancy/134474167
134677388,Менеджер по продажам IT,Sales (общее),Серчбустер,Москва,От 1 года до 3 лет,Удалённо,120000.0,,RUB,"b2b продажи, saas, активные продажи, больничные, ведение переговоров, проведение демо, счета, холодные звонки, холодные продажи","взаимодействие, переговоры, сервис",amocrm,https://hh.ru/vacancy/134677388
134739472,Менеджер по развитию продаж (saas/b2b),BDM,Цифровая ипотека,Москва,От 3 до 6 лет,"На месте работодателя, Удалённо, Гибрид",150000.0,300000.0,RUB,"saas, средний чек, счета, цикл сделки",развитие,,https://hh.ru/vacancy/134739472
134756690,Менеджер по продажам B2B-SaaS IT / Sales manager,Enterprise/SaaS Sales,Мисти Групп,Москва,От 3 до 6 лет,Удалённо,,,RUB,"b2b продажи, saas, воронка продаж, демонстрация продукта, коммерческое предложение, ту, тёплые продажи, холодные продажи","грамотная речь, обратная связь, презентации, проактивность, профессиональный рост, развитие",amocrm,https://hh.ru/vacancy/134756690
134809720,Менеджер по продажам (IT),Sales (общее),Вебпрактик,Ростов-на-Дону,От 1 года до 3 лет,"На месте работодателя, Удалённо, Гибрид",,,RUB,"b2b продажи, saas, активные продажи, ведение переговоров, гибка, цикл сделки","активность, обратная связь, переговоры, планирование, презентации, развитие, телефонные переговоры",,https://hh.ru/vacancy/134809720
134157249,Менеджер по продажам b2b | SaaS-платформа,Enterprise/SaaS Sales,HR.Vision,Москва,От 1 года до 3 лет,"Удалённо, Гибрид",90000.0,150000.0,RUB,"android, b2b продажи, ios, saas, активные продажи, анализ воронки, архив, больничные, воронка продаж, выявление потребностей, документооборот, заключение договоров, коммерческое предложение, кросс-продажи, мониторинг, отпускные, перевыполнение плана, план продаж, проведение переговоров, счета","деловая переписка, инициативность, переговоры, планирование, проактивность, сервис, телефонные переговоры",amocrm,https://hh.ru/vacancy/134157249
134858896,Менеджер по продажам (онлайн встречи; входящие лиды; AI b2b SaaS),Enterprise/SaaS Sales,Нейросейлз,Москва,От 1 года до 3 лет,Удалённо,80000.0,220000.0,RUB,"b2b продажи, saas, активные продажи, выполнение плана, коммерческое предложение, переговоры, презентация продукта, сопровождение клиентов, счета","контроль, мотивация, ответственность, презентации, принятие решений, работа с клиентами, развитие",,https://hh.ru/vacancy/134858896
134858857,Менеджер по назначению онлайн-встреч (AI b2b SaaS),Enterprise/SaaS Sales,Нейросейлз,Москва,От 1 года до 3 лет,Удалённо,80000.0,160000.0,RUB,"saas, выполнение плана, квалификация лидов","внимательность, мотивация, ответственность, переговоры, сервис, телефонные переговоры","amocrm, bitrix24",https://hh.ru/vacancy/134858857
134072654,"Менеджер по продажам (IT, пролонгация)",Sales (общее),YouGile,Москва,От 3 до 6 лет,Удалённо,80000.0,,RUB,"b2b продажи, saas, активные продажи, больничные, гибка, зарплата, сопровождение клиентов, ту, тёплые продажи","контроль, планирование, развитие",,https://hh.ru/vacancy/134072654
134785255,Менеджер по продажам (IT сервис аналитики маркетплейсов),Sales (общее),ДЖИВИО,Санкт-Петербург,От 1 года до 3 лет,Удалённо,170000.0,460000.0,RUB,"b2b продажи, saas, spin, активные продажи, глубокое обучение, заключение сделок","мотивация, презентации, стрессоустойчивость, эмпатия",zoom,https://hh.ru/vacancy/134785255
133375413,Менеджер по продажам IT-продукта,Sales (общее),Контрол Девелопмент,Москва,От 1 года до 3 лет,Удалённо,140000.0,240000.0,RUB,"saas, активные продажи, допродажи, мониторинг","инициативность, контроль, ориентация на результат, ответственность, переговоры, презентации, проактивность, телефонные переговоры",amocrm,https://hh.ru/vacancy/133375413
134803489,Лид менеджер/Лидоруб в IT компанию (Без холодных звонков),Прочее,Самосэйл,Самара,От 1 года до 3 лет,Удалённо,100000.0,,RUB,"b2b продажи, saas, активные продажи, ведение переговоров, зарплата, работа с возражениями, холодные звонки, холодные продажи","переговоры, презентации, работа с клиентами, телефонные переговоры",amocrm,https://hh.ru/vacancy/134803489
134662242,BD - Sales Manager,Sales (общее),AADS,Сербия,От 3 до 6 лет,Удалённо,1800.0,2100.0,USD,"outbound, saas, анализ воронки, больничные, воронка продаж, коммерческое предложение, прогнозирование продаж, тёплые продажи, холодные продажи","активность, нетворкинг, планирование, презентации, развитие, тайм-менеджмент",,https://hh.ru/vacancy/134662242
134716542,Менеджер по продажам IT B2B,Sales (общее),AIINS,Санкт-Петербург,От 1 года до 3 лет,"Удалённо, Гибрид",150000.0,250000.0,RUB,"b2b продажи, outbound, saas, активные продажи, ведение переговоров, воронка продаж, выявление потребностей, отчётность, полный цикл продаж, презентации, презентация продукта, холодные звонки","активность, инициативность, клиентоориентированность, переговоры, проактивность, развитие, самостоятельность",битрикс24,https://hh.ru/vacancy/134716542
134799914,"Менеджер по продажам IT (удалённо, B2B) от 170К",Sales (общее),Подольский Дмитрий Владимирович,Москва,От 1 года до 3 лет,Удалённо,172000.0,229900.0,RUB,"b2b продажи, saas, активные продажи, выявление потребностей, демонстрация продукта, перевыполнение плана, презентация продукта, ту, холодные продажи","деловое общение, мотивация, переговоры, презентации, самостоятельность, телефонные переговоры",,https://hh.ru/vacancy/134799914
134217921,Менеджер по развитию и допродажам действующих клиентов / Expansion Manager,BDM,Серчбустер,Москва,От 1 года до 3 лет,Удалённо,120000.0,,RUB,"b2b продажи, cross-sell, pipeline, saas, upsell, активные продажи, больничные, ведение переговоров, выявление потребностей, допродажи, коммерческое предложение, переговоры, проведение демо, счета, ту","активность, взаимодействие, мотивация, обратная связь, развитие",,https://hh.ru/vacancy/134217921
134720637,"Sales Manager — продажи в США (native English, удалённо, part-time)",Sales (общее),Ит,Санкт-Петербург,От 3 до 6 лет,Удалённо,2000.0,8000.0,USD,"inbound, saas, гибка, инвойс, средний чек",самостоятельность,,https://hh.ru/vacancy/134720637
134439790,Business development representative (BDR),BDM,PIX Robotics,Москва,От 1 года до 3 лет,Удалённо,,,RUB,"b2b продажи, business development, saas, воронка продаж, квалификация лидов, корпоративные продажи, переговоры, проведение переговоров, сопровождение клиентов, средний чек, ту, холодные продажи, цикл сделки","организация, проактивность, развитие, стрессоустойчивость",,https://hh.ru/vacancy/134439790
134434121,Менеджер по международным продажам (IT),Sales (общее),Вебпрактик,Ростов-на-Дону,От 3 до 6 лет,"На месте работодателя, Удалённо",,,RUB,"b2b продажи, saas, анализ воронки, воронка продаж, цикл сделки","гибкость, деловая переписка, обратная связь, переговоры, планирование, презентации, принятие решений, развитие",,https://hh.ru/vacancy/134434121
132858306,Sales Manager,Sales (общее),Go Offer,Минск,От 3 до 6 лет,Удалённо,,2000.0,USD,"go, saas, работа с возражениями, ту, цикл сделки","развитие, сервис",telegram,https://hh.ru/vacancy/132858306
134581446,Менеджер по работе с международными техническими партнерами,Прочее,WAZZUP,Москва,От 1 года до 3 лет,Удалённо,,,RUB,"b2b продажи, postman, saas, командировки, переговоры, презентации, презентация продукта, холодные продажи","коммуникабельность, настойчивость, ответственность, проактивность, умение слушать","amocrm, bitrix24, notion, zoom, битрикс24",https://hh.ru/vacancy/134581446
134185103,"Sales Manager / BizDev (KYC, Crypto KYT, Deepfake Detection)",Sales (общее),Датаспайк Ру,Москва,От 3 до 6 лет,Удалённо,2150.0,8000.0,USD,"b2b продажи, go, inbound, saas, визы, гибка, демонстрация продукта, комплаенс, маски, подготовка кп, ту","обратная связь, переговоры, презентации, развитие, самостоятельность",,https://hh.ru/vacancy/134185103
134616903,Менеджер по продажам,Sales (общее),М+1,Саранск,От 1 года до 3 лет,Удалённо,90000.0,250000.0,RUB,"saas, spin, активные продажи, больничные, выявление потребностей, заключение договоров, зарплата, презентация продукта, средний чек, ту, тёплые продажи","активность, деловое общение, мотивация, переговоры, презентации, телефонные переговоры",amocrm,https://hh.ru/vacancy/134616903
134558349,"Менеджер по продажам ПО (В2В, активные продажи)",Sales (общее),Идеалстройинвест Уфа,Москва,От 1 года до 3 лет,Удалённо,150000.0,,RUB,"saas, заключение договоров, презентация продукта","наставничество, ответственность, презентации",битрикс24,https://hh.ru/vacancy/134558349
134560157,Sales manager SaaS,Enterprise/SaaS Sales,Excdev,Батуми,От 3 до 6 лет,Удалённо,,,RUB,"b2b продажи, saas, мониторинг, презентации","активность, переговоры, сервис",,https://hh.ru/vacancy/134560157
134767425,Тимлид группы продаж,Sales (общее),Платрум,Санкт-Петербург,От 1 года до 3 лет,Удалённо,130000.0,,RUB,"saas, больничные, воронка продаж, выполнение плана, гибка, коммерческое предложение, контроль качества, отчётность, план продаж, повышение квалификации","контроль, мотивация, ориентация на результат, ответственность, развитие, развитие сотрудников, сервис, управление командой",,https://hh.ru/vacancy/134767425
134027010,IT Sales Manager,Enterprise/SaaS Sales,IndigoSoft,Тбилиси,От 1 года до 3 лет,Удалённо,2000.0,,USD,"b2b продажи, outbound, saas, активные продажи, глубокое обучение, заключение договоров, командировки, презентации, проведение переговоров, холодные продажи, цикл сделки","деловая переписка, деловое общение, контроль, мотивация, нетворкинг, переговоры, развитие",,https://hh.ru/vacancy/134027010
131290828,Менеджер по продажам IT решений для бизнеса,Sales (общее),Клеверенс Софт,Москва,От 1 года до 3 лет,Удалённо,100000.0,300000.0,RUB,"b2b продажи, saas, активные продажи, инвентаризация, коммерческое предложение, маркировка, презентации, сертификация, ту, тёплые продажи, учёт товара","взаимодействие, коммуникабельность, мотивация, настойчивость, переговоры, развитие, руководство, телефонные переговоры, убеждение","1с, amo crm, терминал сбора данных",https://hh.ru/vacancy/131290828
131796008,"Head of Sales (B2B, HR Tech, SaaS)",Enterprise/SaaS Sales,Правовед.RU,Санкт-Петербург,От 3 до 6 лет,Удалённо,,,RUB,"saas, выполнение плана, гибка, план продаж, подарки, цикл сделки","гибкость, наставничество, обратная связь, ориентация на результат, переговоры, развитие, системное мышление",,https://hh.ru/vacancy/131796008
134616901,Менеджер по продажам,Sales (общее),М+1,Нижний Новгород,От 1 года до 3 лет,Удалённо,90000.0,250000.0,RUB,"saas, spin, активные продажи, больничные, выявление потребностей, заключение договоров, зарплата, презентация продукта, средний чек, ту, тёплые продажи","активность, деловое общение, мотивация, переговоры, презентации, телефонные переговоры",amocrm,https://hh.ru/vacancy/134616901
133972958,International Sales Manager,Sales (общее),Вебпрактик,Ростов-на-Дону,Более 6 лет,Удалённо,,,RUB,"b2b продажи, saas, ведение переговоров, переговоры, цикл сделки","гибкость, обратная связь, презентации, принятие решений, развитие",,https://hh.ru/vacancy/133972958
134634812,Менеджер по продажам и сопровождению клиентов (B2B SaaS),Enterprise/SaaS Sales,Кортекс,Москва,От 1 года до 3 лет,"Удалённо, Гибрид",100000.0,150000.0,RUB,"b2b продажи, активные продажи, гибка, работа с возражениями, сопровождение клиентов","переговоры, самостоятельность, телефонные переговоры",telegram,https://hh.ru/vacancy/134634812
133223011,Менеджер по продажам (клоузер) в IT компанию,Sales (общее),Data Heroes,Москва,От 1 года до 3 лет,Удалённо,80000.0,,RUB,"b2b продажи, saas, баланс, больничные, выполнение плана, счета, цикл сделки","мотивация, ответственность, переговоры, презентации, работа с клиентами, развитие, телефонные переговоры",zoom,https://hh.ru/vacancy/133223011
134729892,"Менеджер по работе с клиентами (английский язык, IT SaaS, B2B, продление подписок)",Enterprise/SaaS Sales,iSpring,Москва,От 3 до 6 лет,Удалённо,180000.0,,RUB,"ведение переговоров, зарплата, онлайн обучение, переговоры, прогнозирование продаж, ту","наставничество, профессиональный рост, развитие",,https://hh.ru/vacancy/134729892
134729891,"Менеджер по работе с клиентами (английский язык, IT SaaS, B2B, продление)",Enterprise/SaaS Sales,iSpring,Санкт-Петербург,От 3 до 6 лет,Удалённо,180000.0,,RUB,"ведение переговоров, зарплата, онлайн обучение, переговоры, прогнозирование продаж, ту","наставничество, профессиональный рост, развитие",,https://hh.ru/vacancy/134729891
134813338,"Менеджер по работе с клиентами (английский язык, ИТ SaaS, B2B, тёплые продажи)",Enterprise/SaaS Sales,iSpring,Москва,От 3 до 6 лет,Удалённо,180000.0,,RUB,"b2b продажи, spin, ведение переговоров, зарплата, онлайн обучение, презентации, прогнозирование продаж, ту","наставничество, переговоры, профессиональный рост, развитие, телефонные переговоры",,https://hh.ru/vacancy/134813338
134386724,Product Marketing Manager,Прочее,IT Career Hub,Тбилиси,От 3 до 6 лет,Удалённо,2300.0,2500.0,EUR,"jira, saas, гибка, ту, цикл сделки","мотивация, развитие","asana, figma, notion",https://hh.ru/vacancy/134386724
134616902,Менеджер по продажам,Sales (общее),М+1,Казань,От 1 года до 3 лет,Удалённо,90000.0,250000.0,RUB,"saas, spin, активные продажи, больничные, выявление потребностей, заключение договоров, зарплата, презентация продукта, средний чек, ту, тёплые продажи","активность, деловое общение, мотивация, переговоры, презентации, телефонные переговоры",amocrm,https://hh.ru/vacancy/134616902
134790962,SDR / Lead Generation Specialist,Прочее,Дубровская Надежда Владимировна,Москва,От 1 года до 3 лет,Удалённо,120000.0,180000.0,RUB,"b2b продажи, business development, outbound, pipeline, saas, активные продажи, лидогенерация, презентации, цикл сделки","аналитическое мышление, деловое общение, ориентация на результат, переговоры, самостоятельность, телефонные переговоры",,https://hh.ru/vacancy/134790962
134813339,"Менеджер по работе с клиентами (английский язык, ИТ SaaS, B2B, тёплые продажи)",Enterprise/SaaS Sales,iSpring,Санкт-Петербург,От 3 до 6 лет,Удалённо,180000.0,,RUB,"b2b продажи, spin, ведение переговоров, зарплата, онлайн обучение, презентации, прогнозирование продаж, ту","наставничество, переговоры, профессиональный рост, развитие, телефонные переговоры",,https://hh.ru/vacancy/134813339
134853671,Менеджер по продажам,Sales (общее),Vitarum IT,Санкт-Петербург,От 1 года до 3 лет,Удалённо,110000.0,150000.0,RUB,"saas, активные продажи, воронка продаж, заключение сделок, коммерческое предложение, лидогенерация, презентация продукта","грамотная речь, мотивация, ответственность, презентации",,https://hh.ru/vacancy/134853671
134717664,Менеджер по продажам AI-сервиса для отелей,Sales (общее),HRP,Москва,Нет опыта,Удалённо,100000.0,,RUB,"saas, выявление потребностей, демонстрация продукта, отели, счета, ту, тёплые продажи, холодные звонки, холодные продажи","обратная связь, ориентация на результат, переговоры, презентации, самостоятельность, сервис, телефонные переговоры",,https://hh.ru/vacancy/134717664
134304500,Менеджер по продажам,Sales (общее),Bazooka Business,Казань,От 3 до 6 лет,"На месте работодателя, Удалённо, Гибрид",100000.0,150000.0,RUB,"saas, активные продажи, работа с возражениями, тёплые продажи, холодные звонки","адаптивность, деловое общение, нацеленность на результат, переговоры, телефонные переговоры",bitrix24,https://hh.ru/vacancy/134304500
129239072,International Sales Representative,Sales (общее),MARKETWISE,Минск,От 1 года до 3 лет,Удалённо,2000.0,,USD,,,,https://hh.ru/vacancy/129239072
134531060,Начинающий менеджер по продажам,Sales (общее),Точка Банк,Тюмень,Нет опыта,Удалённо,90000.0,,RUB,"активные продажи, акты, больничные, зарплата, корпоративы, переговоры, счета, ту, холодные звонки","обратная связь, развитие, сервис",,https://hh.ru/vacancy/134531060
133977183,Торговый представитель,Field Sales,Vintegra,Москва,Нет опыта,"На месте работодателя, Удалённо, Гибрид, Разъездной",,,RUB,"активные продажи, заключение договоров, переговоры, презентации, работа с ключевыми клиентами, ту","активность, развитие, сервис",,https://hh.ru/vacancy/133977183
134670096,Торговый представитель в Астане,Field Sales,ECOPRO SOLUTIONS,Астана,От 1 года до 3 лет,"Удалённо, Гибрид, Разъездной",500000.0,,KZT,"b2b продажи, активные продажи, отели, презентации, ту, холодные продажи","деловое общение, ответственность, работа с клиентами, развитие, руководство",,https://hh.ru/vacancy/134670096
134670050,Торговый представитель в Алматы,Field Sales,ECOPRO SOLUTIONS,Алматы,От 1 года до 3 лет,"Удалённо, Гибрид, Разъездной",500000.0,,KZT,"b2b продажи, активные продажи, отели, презентации, ту, холодные продажи","ответственность, работа с клиентами, развитие, руководство",,https://hh.ru/vacancy/134670050
134768364,Торговый представитель,Field Sales,Бытовая химия,Алматы,От 1 года до 3 лет,Удалённо,200000.0,1000000.0,KZT,"активные продажи, приём заказов","коммуникабельность, нацеленность на результат, ответственность, переговоры, развитие, стрессоустойчивость",,https://hh.ru/vacancy/134768364
134648936,Торговый представитель/менеджер по продажам,Field Sales,Юридическая Компания ВЗАПАСЕ,Уфа,Нет опыта,Удалённо,70000.0,,RUB,"гибка, презентации, проведение переговоров, ту","переговоры, телефонные переговоры",,https://hh.ru/vacancy/134648936
134648905,Менеджер по продажам / торговый представитель,Field Sales,Юридическая Компания ВЗАПАСЕ,Казань,Нет опыта,Удалённо,70000.0,,RUB,"активные продажи, гибка, ту",деловое общение,,https://hh.ru/vacancy/134648905
133950556,Торговый представитель по направлению алкоголь,Field Sales,Стелл,Кызылорда,От 1 года до 3 лет,"На месте работодателя, Удалённо",120000.0,,KZT,"выкладка товара, выполнение плана, мерчандайзинг, план продаж",,,https://hh.ru/vacancy/133950556
134579895,Торговый представитель,Field Sales,Р-Кадры,Санкт-Петербург,От 1 года до 3 лет,"Удалённо, Разъездной",100000.0,120000.0,RUB,"ведение переговоров, переговоры, цикл сделки","взаимодействие, развитие",excel,https://hh.ru/vacancy/134579895
134222398,Торговый представитель,Field Sales,Умные Напитки,Санкт-Петербург,От 1 года до 3 лет,"На месте работодателя, Удалённо, Гибрид",130000.0,,RUB,"выкладка товара, отчётность, презентации, работа с возражениями, ту","коммуникабельность, контроль, мотивация, нацеленность на результат, развитие",,https://hh.ru/vacancy/134222398
134756884,Торговый представитель,Field Sales,Бифреш,Минск,От 1 года до 3 лет,Удалённо,100.0,4000.0,BYR,"дебиторская задолженность, документооборот, заключение договоров, накладные, ндс, работа с дебиторской задолженностью, счета","деловое общение, многозадачность, переговоры, развитие, телефонные переговоры","excel, word",https://hh.ru/vacancy/134756884
134446734,Торговый представитель,Field Sales,Салихов Руслан Ильясович,Йошкар-Ола,От 1 года до 3 лет,Удалённо,45000.0,120000.0,RUB,"активные продажи, дебиторская задолженность, командировки, корпоративы, подарки, работа с дебиторской задолженностью, ту","активность, коммуникабельность, нацеленность на результат",,https://hh.ru/vacancy/134446734
134649591,Супервайзер торговых представителей / Полевой руководитель (FMCG),Прочее,Русский аппетит,Нижний Тагил,От 1 года до 3 лет,"На месте работодателя, Удалённо, Разъездной",100000.0,100000.0,RUB,"b2b продажи, больничные, гибка, дебиторская задолженность, мерчандайзинг","контроль, развитие, управление командой",,https://hh.ru/vacancy/134649591
134599256,Региональный представитель,Прочее,Кондитерская компания Дымка,Санкт-Петербург,От 1 года до 3 лет,"Удалённо, Разъездной",200000.0,,RUB,"аудит, командировки, отчётность","контроль, организация, переговоры, планирование, развитие, руководство",,https://hh.ru/vacancy/134599256
