vacancy_id,vacancy_name,published_at,applied_at,all_skills,hard_skills,soft_skills,tools,skill_count,hard_skill_count,soft_skill_count,tools_count,salary_from,salary_to,salary_currency,salary_gross,employer_name,employer_id,employer_url,vacancy_url,experience,employment,schedule,area
134573868,Менеджер по продажам (партнерское направление),2026-07-04T14:12:47.938+03:00,2026-07-04T14:12:47.938+03:00,"bitrix24, битрикс24, взаимодействие, переговоры, презентации, развитие, сервис",,"взаимодействие, переговоры, презентации, развитие, сервис","bitrix24, битрикс24",7,0,5,2,250000.0,,RUB,False,Саргсян Наре Агароновна,12177297.0,,https://hh.ru/vacancy/134573868,От 1 года до 3 лет,Полная занятость,Удалённо,Москва
134221520,Менеджер по партнерским продажам it решения,2026-07-04T14:55:54.322+03:00,2026-07-04T14:55:54.322+03:00,"воронка продаж, командировки, отчётность, план продаж, развитие, сервис, цикл сделки","воронка продаж, командировки, отчётность, план продаж, цикл сделки","развитие, сервис",,7,5,2,0,150000.0,,RUB,False,Тангл,9633648.0,,https://hh.ru/vacancy/134221520,От 3 до 6 лет,Полная занятость,Удалённо,Екатеринбург
133356218,PR-менеджер,2026-07-05T12:28:15.536+03:00,2026-07-05T12:28:15.536+03:00,"активность, взаимодействие, лидогенерация, организация, развитие, хранение","лидогенерация, хранение","активность, взаимодействие, организация, развитие",,6,2,4,0,,,RUB,False,R-Style Softlab (Эр-Стайл Софтлаб),2419.0,,https://hh.ru/vacancy/133356218,От 1 года до 3 лет,Полная занятость,"Удалённо, Гибрид",Москва
133646007,B2B-менеджер по партнёрским продажам,2026-07-04T11:05:30.275+03:00,2026-07-04T11:05:30.275+03:00,"b2b продажи, мотивация, перевыполнение плана, планирование, сервис, цикл сделки","b2b продажи, перевыполнение плана, цикл сделки","мотивация, планирование, сервис",,6,3,3,0,100000.0,180000.0,RUB,False,ОКБ Москва,4227579.0,,https://hh.ru/vacancy/133646007,От 3 до 6 лет,Полная занятость,Удалённо,Калининград
134835996,Менеджер по партнёрским программам,2026-07-03T14:43:35.930+03:00,2026-07-03T14:43:35.930+03:00,"аналитическое мышление, ведение переговоров, взаимодействие, контроль, лидогенерация, обратная связь, отчётность, переговоры","ведение переговоров, лидогенерация, отчётность, переговоры","аналитическое мышление, взаимодействие, контроль, обратная связь",,8,4,4,0,,,RUB,False,Secreate,3009249.0,,https://hh.ru/vacancy/134835996,Нет опыта,Полная занятость,Удалённо,Москва
134642553,SMM-менеджер/контент-менеджер,2026-07-05T08:36:34.222+03:00,2026-07-05T08:36:34.222+03:00,"photoshop, взаимодействие, сервис, чпу",чпу,"взаимодействие, сервис",photoshop,4,1,2,1,70000.0,80000.0,RUB,False,3DiY,2101399.0,,https://hh.ru/vacancy/134642553,От 1 года до 3 лет,Частичная занятость,"На месте работодателя, Удалённо, Гибрид",Москва
133952964,Аккаунт-менеджер по партнерским продажам,2026-07-03T10:16:01.652+03:00,2026-07-03T10:16:01.652+03:00,"b2b продажи, excel, деловое общение, переговоры, работа с клиентами, развитие, сервис, телефонные переговоры, эмоциональная устойчивость",b2b продажи,"деловое общение, переговоры, работа с клиентами, развитие, сервис, телефонные переговоры, эмоциональная устойчивость",excel,9,1,7,1,,94000.0,RUB,True,Яндекс Команда для бизнеса,9498120.0,,https://hh.ru/vacancy/133952964,От 1 года до 3 лет,Полная занятость,Удалённо,Ульяновск
134604540,Менеджер по продажам/менеджер по привлечению партнёров,2026-07-05T12:14:11.792+03:00,2026-07-05T12:14:11.792+03:00,"excel, активные продажи, воронка продаж, инициативность, коммерческое предложение, отчётность, переговоры, презентации, работа с возражениями, развитие, холодные звонки","активные продажи, воронка продаж, коммерческое предложение, отчётность, презентации, работа с возражениями, холодные звонки","инициативность, переговоры, развитие",excel,11,7,3,1,70000.0,,RUB,False,Митин Никита,10503087.0,,https://hh.ru/vacancy/134604540,От 3 до 6 лет,Полная занятость,"Удалённо, Гибрид",Санкт-Петербург
134833857,Региональный менеджер по развитию партнёрской сети,2026-07-03T14:07:05.234+03:00,2026-07-03T14:07:05.234+03:00,"битрикс24, деловое общение, командировки, переговоры, презентации, проведение переговоров, развитие, стратегическое мышление, телефонные переговоры","командировки, презентации, проведение переговоров","деловое общение, переговоры, развитие, стратегическое мышление, телефонные переговоры",битрикс24,9,3,5,1,100000.0,,RUB,False,Пробег Финанс,11794574.0,,https://hh.ru/vacancy/134833857,От 1 года до 3 лет,Полная занятость,"Удалённо, Гибрид, Разъездной",Краснодар
134831514,Менеджер по развитию партнерской сети (туризм),2026-07-03T13:15:37.399+03:00,2026-07-03T13:15:37.399+03:00,"telegram, whatsapp, визы, деловое общение, коммерческое предложение, организация, ориентация на результат, ответственность, переговоры, планирование, презентации, проведение переговоров, профессиональный рост, развитие","визы, коммерческое предложение, переговоры, проведение переговоров","деловое общение, организация, ориентация на результат, ответственность, планирование, презентации, профессиональный рост, развитие","telegram, whatsapp",14,4,8,2,50000.0,,RUB,False,ЦБО,3258668.0,,https://hh.ru/vacancy/134831514,Нет опыта,Полная занятость,Удалённо,Санкт-Петербург
134184964,Менеджер по привлечению клиентов (Агент партнерской сети),2026-07-03T17:43:04.724+03:00,2026-07-03T17:43:04.724+03:00,"активные продажи, деловая переписка, деловое общение, заключение договоров, переговоры, презентации, развитие, телефонные переговоры","активные продажи, заключение договоров","деловая переписка, деловое общение, переговоры, презентации, развитие, телефонные переговоры",,8,2,6,0,10000.0,190000.0,RUB,True,Честный Путь,9328826.0,,https://hh.ru/vacancy/134184964,Нет опыта,Частичная занятость,Удалённо,Москва
134662158,Менеджер по продажам ( Контур.Фокус),2026-07-05T13:19:22.200+03:00,2026-07-05T13:19:22.200+03:00,"b2b продажи, активные продажи, баланс, деловая переписка, документооборот, корпоративы, мотивация, ориентация на результат, отчётность, переговоры, план продаж, презентации, презентация продукта, проведение переговоров, телефонные переговоры, холодные продажи","b2b продажи, активные продажи, баланс, документооборот, корпоративы, отчётность, план продаж, презентация продукта, проведение переговоров, холодные продажи","деловая переписка, мотивация, ориентация на результат, переговоры, презентации, телефонные переговоры",,16,10,6,0,70000.0,100000.0,RUB,False,Новые Интернет Технологии,245896.0,,https://hh.ru/vacancy/134662158,От 1 года до 3 лет,Полная занятость,"На месте работодателя, Удалённо, Гибрид",Воронеж
134662159,Менеджер по продажам ( Контур.Фокус),2026-07-05T13:19:22.200+03:00,2026-07-05T13:19:22.200+03:00,"b2b продажи, активные продажи, баланс, деловая переписка, документооборот, корпоративы, мотивация, ориентация на результат, отчётность, переговоры, план продаж, презентации, презентация продукта, проведение переговоров, телефонные переговоры, холодные продажи","b2b продажи, активные продажи, баланс, документооборот, корпоративы, отчётность, план продаж, презентация продукта, проведение переговоров, холодные продажи","деловая переписка, мотивация, ориентация на результат, переговоры, презентации, телефонные переговоры",,16,10,6,0,70000.0,100000.0,RUB,False,Новые Интернет Технологии,245896.0,,https://hh.ru/vacancy/134662159,От 1 года до 3 лет,Полная занятость,"На месте работодателя, Удалённо, Гибрид",Москва
134148701,Менеджер по привлечению клиентов (партнёрская программа),2026-07-03T09:15:56.125+03:00,2026-07-03T09:15:56.125+03:00,"b2b продажи, банкротство, переговоры, сервис, списание, телефонные переговоры, холодные звонки","b2b продажи, банкротство, списание, холодные звонки","переговоры, сервис, телефонные переговоры",,7,4,3,0,,,RUB,False,Правовой Центр,5430444.0,,https://hh.ru/vacancy/134148701,Нет опыта,Частичная занятость,Удалённо,Воронеж
134146288,Менеджер по развитию партнёрской сети (Екатеринбург),2026-07-03T08:45:45.769+03:00,2026-07-03T08:45:45.769+03:00,"организация, отчётность, переговоры, презентации","отчётность, переговоры","организация, презентации",,4,2,2,0,,,RUB,False,Любимая кухня (ИП Шерстобитов Алексей Евгеньевич),3268528.0,,https://hh.ru/vacancy/134146288,От 1 года до 3 лет,Полная занятость,"Удалённо, Гибрид, Разъездной",Екатеринбург
133991638,Менеджер по развитию партнерских сетей / ОНЛАЙН,2026-07-03T08:01:57.443+03:00,2026-07-03T08:01:57.443+03:00,"грамотная речь, деловое общение, коммерческое предложение, лидогенерация, ответственность, отчётность, переговоры, развитие, руководство, телефонные переговоры, цикл сделки","коммерческое предложение, лидогенерация, отчётность, цикл сделки","грамотная речь, деловое общение, ответственность, переговоры, развитие, руководство, телефонные переговоры",,11,4,7,0,130000.0,250000.0,RUB,False,Студия интерьеров VPROEKTE,3067470.0,,https://hh.ru/vacancy/133991638,От 1 года до 3 лет,Полная занятость,"На месте работодателя, Удалённо, Гибрид",Москва
133128828,Менеджер по проектным продажам,2026-07-05T11:25:36.805+03:00,2026-07-05T11:25:36.805+03:00,"autocad, ведение переговоров, высшее образование, заключение контрактов, командировки, коммерческое предложение, коммуникабельность, контроль, ориентация на результат, отчётность, переговоры, презентации, развитие, чертежи, чтение чертежей","ведение переговоров, высшее образование, заключение контрактов, командировки, коммерческое предложение, отчётность, переговоры, презентации, чертежи, чтение чертежей","коммуникабельность, контроль, ориентация на результат, развитие",autocad,15,10,4,1,150000.0,,RUB,False,NORDFOX,207504.0,,https://hh.ru/vacancy/133128828,От 1 года до 3 лет,Полная занятость,Удалённо,Пермь
133128280,Менеджер по проектным продажам,2026-07-05T11:15:33.731+03:00,2026-07-05T11:15:33.731+03:00,"autocad, ведение переговоров, высшее образование, заключение контрактов, командировки, коммерческое предложение, коммуникабельность, контроль, ориентация на результат, отчётность, переговоры, презентации, развитие, чертежи, чтение чертежей","ведение переговоров, высшее образование, заключение контрактов, командировки, коммерческое предложение, отчётность, переговоры, презентации, чертежи, чтение чертежей","коммуникабельность, контроль, ориентация на результат, развитие",autocad,15,10,4,1,150000.0,,RUB,False,NORDFOX,207504.0,,https://hh.ru/vacancy/133128280,От 1 года до 3 лет,Полная занятость,Удалённо,Тюмень
134662539,Менеджер по работе с клиентами/Менеджер по работе с амбассадорами,2026-07-05T13:26:11.577+03:00,2026-07-05T13:26:11.577+03:00,"аудит, деловое общение, мотивация, организация, отчётность, переговоры, планирование, презентации, развитие, развитие бизнеса, самостоятельность, сервис, сопровождение клиентов, телефонные переговоры, холодные продажи","аудит, отчётность, презентации, развитие бизнеса, сопровождение клиентов, холодные продажи","деловое общение, мотивация, организация, переговоры, планирование, развитие, самостоятельность, сервис, телефонные переговоры",,15,6,9,0,90000.0,150000.0,RUB,True,Левченко Виктор Сергеевич,12048591.0,,https://hh.ru/vacancy/134662539,Нет опыта,Полная занятость,Удалённо,Москва
134479895,Менеджер по продажам (удаленно),2026-07-05T11:06:23.592+03:00,2026-07-05T11:06:23.592+03:00,"b2b продажи, битрикс24, индивидуальный подход, клиентоориентированность, контроль, ответственность, переговоры, руководство, телефонные переговоры, тёплые продажи, упаковка, честность","b2b продажи, индивидуальный подход, тёплые продажи, упаковка","клиентоориентированность, контроль, ответственность, переговоры, руководство, телефонные переговоры, честность",битрикс24,12,4,7,1,100000.0,150000.0,RUB,False,ТД Триумф Красоты,5025609.0,,https://hh.ru/vacancy/134479895,От 1 года до 3 лет,Полная занятость,Удалённо,Струнино
134087775,SMM‑менеджер / SMM‑маркетолог / Инфлюенс‑маркетолог / Комьюнити‑менеджер,2026-07-05T11:14:33.098+03:00,2026-07-05T11:14:33.098+03:00,"figma, photoshop, telegram, активность, взаимодействие, коллаборация, контроль, креативность, многозадачность, мониторинг, мотивация, обратная связь, организация, ответственность, проактивность, развитие",мониторинг,"активность, взаимодействие, коллаборация, контроль, креативность, многозадачность, мотивация, обратная связь, организация, ответственность, проактивность, развитие","figma, photoshop, telegram",16,1,12,3,50000.0,70000.0,RUB,True,Стандарт РТИ,2763554.0,,https://hh.ru/vacancy/134087775,От 1 года до 3 лет,Частичная занятость,"Удалённо, Гибрид",Ярославль
134407951,Менеджер по развитию партнёрских B2B-проектов,2026-07-03T15:29:57.371+03:00,2026-07-03T15:29:57.371+03:00,"b2b продажи, активные продажи, документооборот, контроль, отчётность, переговоры, презентации, развитие, развитие бизнеса, сервис, телефонные переговоры, холодные продажи","b2b продажи, активные продажи, документооборот, отчётность, развитие бизнеса, холодные продажи","контроль, переговоры, презентации, развитие, сервис, телефонные переговоры",,12,6,6,0,100000.0,350000.0,RUB,False,Яблонский Филипп Леонидович,12866826.0,,https://hh.ru/vacancy/134407951,От 3 до 6 лет,,Удалённо,Москва
133942829,Менеджер по продажам,2026-07-05T06:52:01.413+03:00,2026-07-05T06:52:01.413+03:00,"excel, word, активность, активные продажи, битрикс24, ведение переговоров, взаимодействие, грамотная речь, деловая переписка, дисциплинированность, дополнительное образование, индивидуальный подход, коммерческое предложение, мотивация, наставничество, обучаемость, организация, организация мероприятий, ориентация на результат, ответственность, отчётность, переговоры, план продаж, планирование, профессиональный рост, работа с возражениями, развитие, сервис, сопровождение клиентов, телефонные переговоры, честность","активные продажи, ведение переговоров, дополнительное образование, индивидуальный подход, коммерческое предложение, организация мероприятий, отчётность, план продаж, работа с возражениями, сопровождение клиентов","активность, взаимодействие, грамотная речь, деловая переписка, дисциплинированность, мотивация, наставничество, обучаемость, организация, ориентация на результат, ответственность, переговоры, планирование, профессиональный рост, развитие, сервис, телефонные переговоры, честность","excel, word, битрикс24",31,10,18,3,80000.0,200000.0,RUB,False,Эндорфин,3921084.0,,https://hh.ru/vacancy/133942829,От 1 года до 3 лет,Полная занятость,Удалённо,Москва
126163377,Senior UA Manager (Social and PPC Channels),2026-07-03T09:38:41.211+03:00,2026-07-03T09:38:41.211+03:00,"google sheets, tableau, взаимодействие, корпоративы, планирование, подарки, принятие решений, развитие, сервис, стратегическое мышление","корпоративы, подарки","взаимодействие, планирование, принятие решений, развитие, сервис, стратегическое мышление","google sheets, tableau",10,2,6,2,,,RUB,False,ОпенМайГейм,3123325.0,,https://hh.ru/vacancy/126163377,От 3 до 6 лет,Полная занятость,"На месте работодателя, Удалённо",Минск
134370284,Performance Marketing Manager / Mobile,2026-07-04T12:14:35.533+03:00,2026-07-04T12:14:35.533+03:00,"saas, планирование, уход за волосами","saas, уход за волосами",планирование,,3,2,1,0,2500.0,3000.0,USD,False,Ecom Market,6080513.0,,https://hh.ru/vacancy/134370284,От 3 до 6 лет,Полная занятость,Удалённо,Сербия
134370285,Performance Marketing Manager / Mobile,2026-07-04T12:14:35.533+03:00,2026-07-04T12:14:35.533+03:00,"saas, планирование, уход за волосами","saas, уход за волосами",планирование,,3,2,1,0,2500.0,3000.0,USD,False,Ecom Market,6080513.0,,https://hh.ru/vacancy/134370285,От 3 до 6 лет,Полная занятость,Удалённо,Тбилиси
131041515,Senior/Lead Community Manager (PC / Console Project),2026-07-04T19:20:44.449+03:00,2026-07-04T19:20:44.449+03:00,discord,,,discord,1,0,0,1,,,RUB,False,Nekki Limited,10529467.0,,https://hh.ru/vacancy/131041515,От 3 до 6 лет,Полная занятость,Удалённо,Сербия
134837295,Sportsbook Product Manager,2026-07-03T15:06:37.755+03:00,2026-07-03T15:06:37.755+03:00,unit-экономика,unit-экономика,,,1,1,0,0,,,RUB,False,N1 INTERACTIVE Ltd,10779228.0,,https://hh.ru/vacancy/134837295,От 1 года до 3 лет,Полная занятость,Удалённо,Тбилиси
134586711,B2B Marketing &amp; Ads Manager / Менеджер по B2B-маркетингу и рекламе,2026-07-04T19:43:07.339+03:00,2026-07-04T19:43:07.339+03:00,"business development, chatgpt, claude, hubspot, lead generation, llm, saas, salesforce, внимательность, внимательность к деталям, лидогенерация, отчётность","business development, claude, lead generation, llm, saas, лидогенерация, отчётность","внимательность, внимательность к деталям","chatgpt, hubspot, salesforce",12,7,2,3,,,RUB,False,Passionate Agency,9416315.0,,https://hh.ru/vacancy/134586711,От 3 до 6 лет,Полная занятость,Удалённо,Москва
133613556,Channel Sales Manager / Partnership Manager,2026-06-26T16:52:42.327+03:00,2026-06-26T16:52:42.327+03:00,"активность, выявление потребностей, корпоративы, переговоры, план продаж, развитие, самостоятельность","выявление потребностей, корпоративы, план продаж","активность, переговоры, развитие, самостоятельность",,7,3,4,0,,,RUB,False,WSS,9990844.0,,https://hh.ru/vacancy/133613556,От 3 до 6 лет,Полная занятость,Удалённо,Москва
134571634,Territory Sales Manager,2026-07-01T07:38:28.038+03:00,2026-07-01T07:38:28.038+03:00,excel,,,excel,1,0,0,1,,,RUB,False,АНКОР Центральная Азия,1802072.0,,https://hh.ru/vacancy/134571634,От 3 до 6 лет,Полная занятость,"Удалённо, Разъездной",Атырау
134684880,Performance Marketing Operations Manager - Moving Company USA,2026-07-02T19:50:19.336+03:00,2026-07-02T19:50:19.336+03:00,solid,solid,,,1,1,0,0,,,RUB,False,Service-Pro,11395678.0,,https://hh.ru/vacancy/134684880,От 1 года до 3 лет,Полная занятость,Удалённо,Москва
134558810,"Senior менеджер по кибербезопасности (OpenStack, ФСТЭК)",2026-07-04T09:43:17.564+03:00,2026-07-04T09:43:17.564+03:00,"152-фз, esxi, hyper-v, kvm, openstack, rest, security, siem, vmware, акты, аудит, взаимодействие, виртуализация, организация, сервис, сертификация","152-фз, esxi, hyper-v, kvm, openstack, rest, security, siem, vmware, акты, аудит, виртуализация, сертификация","взаимодействие, организация, сервис",,16,13,3,0,,,RUB,False,Талай,1822231.0,,https://hh.ru/vacancy/134558810,От 3 до 6 лет,Проектная работа,Удалённо,Москва
134340137,Менеджер направления channel-менеджмента,2026-06-18T16:57:56.961+03:00,2026-06-18T16:57:56.961+03:00,"account management, excel, sql, взаимодействие, деловая переписка, деловое общение, ответственность, отели, развитие, сверки","account management, sql, отели, сверки","взаимодействие, деловая переписка, деловое общение, ответственность, развитие",excel,10,4,5,1,,,RUB,False,Островок,697715.0,,https://hh.ru/vacancy/134340137,От 1 года до 3 лет,Полная занятость,"Удалённо, Гибрид",Москва
134528032,Sales Manager,2026-06-24T12:22:19.677+03:00,2026-06-24T12:22:19.677+03:00,"b2b sales, clay, excel, hubspot, inbound, linkedin sales navigator, notion, outbound, pipedrive, pipeline, saas, sales navigator, salesforce, slack","b2b sales, inbound, outbound, pipeline, saas",,"clay, excel, hubspot, linkedin sales navigator, notion, pipedrive, sales navigator, salesforce, slack",14,5,0,9,,,RUB,False,Лоханин Даниил Александрович,12873186.0,,https://hh.ru/vacancy/134528032,От 3 до 6 лет,Полная занятость,Удалённо,Москва
134515960,Associate Project Manager,2026-06-24T09:19:14.208+03:00,2026-06-24T09:19:14.208+03:00,"chatgpt, jira, salesforce",jira,,"chatgpt, salesforce",3,1,0,2,,,RUB,False,RichBrains,666326.0,,https://hh.ru/vacancy/134515960,Нет опыта,Полная занятость,"На месте работодателя, Удалённо, Гибрид",Минск
134096592,Senior Designer (Art Direction / Creative focus),2026-07-05T13:51:51.796+03:00,2026-07-05T13:51:51.796+03:00,"after effects, davinci resolve, figma, indesign, premiere pro",,,"after effects, davinci resolve, figma, indesign, premiere pro",5,0,0,5,,,RUB,False,Genesis Group AG,9917767.0,,https://hh.ru/vacancy/134096592,От 3 до 6 лет,Полная занятость,Удалённо,Тбилиси
134096593,Senior Designer (Art Direction / Creative focus),2026-07-05T13:51:51.796+03:00,2026-07-05T13:51:51.796+03:00,"after effects, davinci resolve, figma, indesign, premiere pro",,,"after effects, davinci resolve, figma, indesign, premiere pro",5,0,0,5,,,RUB,False,Genesis Group AG,9917767.0,,https://hh.ru/vacancy/134096593,От 3 до 6 лет,Полная занятость,Удалённо,Алматы
134156192,Marketing Manager,2026-06-15T10:53:07.237+03:00,2026-06-15T10:53:07.237+03:00,"hubspot, lead generation, pipeline, saas, telegram","lead generation, pipeline, saas",,"hubspot, telegram",5,3,0,2,,,RUB,False,GROUP-IB TSHK,10776059.0,,https://hh.ru/vacancy/134156192,От 3 до 6 лет,Полная занятость,Удалённо,Астана
134203942,Performance Marketing Manager,2026-06-16T10:29:04.843+03:00,2026-06-16T10:29:04.843+03:00,"lead generation, лидогенерация, сервис","lead generation, лидогенерация",сервис,,3,2,1,0,2000.0,2200.0,USD,True,Zeroqode,4666370.0,,https://hh.ru/vacancy/134203942,От 3 до 6 лет,Полная занятость,Удалённо,Москва
134185531,Business Development Manager,2026-06-15T18:00:28.498+03:00,2026-06-15T18:00:28.498+03:00,"business development, saas, аналитическое мышление, развитие","business development, saas","аналитическое мышление, развитие",,4,2,2,0,,,RUB,False,Вортекс Инновации,11578872.0,,https://hh.ru/vacancy/134185531,От 3 до 6 лет,Полная занятость,Удалённо,Кипр
134442111,"Менеджер по цифровому маркетингу/Digital Marketing Manager, Pakistan",2026-06-22T13:21:16.665+03:00,2026-06-22T13:21:16.665+03:00,"firebase, power bi, tableau, аналитическое мышление, ответственность",firebase,"аналитическое мышление, ответственность","power bi, tableau",5,1,2,2,,,RUB,False,Finstar Financial Group,180028.0,,https://hh.ru/vacancy/134442111,Более 6 лет,Полная занятость,Удалённо,Москва
134360195,Listing Manager / Менеджер по размещению объектов недвижимости,2026-06-19T09:35:39.482+03:00,2026-06-19T09:35:39.482+03:00,"excel, google sheets, взаимодействие, внимательность, внимательность к деталям, инициативность, контроль, контроль качества, ориентация на результат, ответственность, отчётность, развитие, самостоятельность","контроль качества, отчётность","взаимодействие, внимательность, внимательность к деталям, инициативность, контроль, ориентация на результат, ответственность, развитие, самостоятельность","excel, google sheets",13,2,9,2,1200.0,,USD,False,My Holiday Home,12861597.0,,https://hh.ru/vacancy/134360195,От 1 года до 3 лет,Полная занятость,Удалённо,Москва
134253237,Junior/Mid Sales Manager for SMB,2026-06-17T11:28:22.399+03:00,2026-06-17T11:28:22.399+03:00,"b2b sales, saas, whatsapp, активность, высшее образование, переговоры, презентации, презентация продукта, развитие","b2b sales, saas, высшее образование, презентация продукта","активность, переговоры, презентации, развитие",whatsapp,9,4,4,1,,,RUB,False,Keepgo,4235571.0,,https://hh.ru/vacancy/134253237,От 1 года до 3 лет,Полная занятость,Удалённо,Тбилиси
134117716,Project Manager (digital marketing),2026-06-12T12:52:10.657+03:00,2026-06-12T12:52:10.657+03:00,account management,account management,,,1,1,0,0,,,RUB,False,КЛ Инвест Групп,3840611.0,,https://hh.ru/vacancy/134117716,От 1 года до 3 лет,Полная занятость,Удалённо,Минск
134563855,Старший менеджер продукта (комплексные решения),2026-06-25T11:01:47.475+03:00,2026-06-25T11:01:47.475+03:00,"1с, confluence, jira, rest, видение, контроль, мотивация, презентации, приоритизация, развитие","confluence, jira, rest","видение, контроль, мотивация, презентации, приоритизация, развитие",1с,10,3,6,1,,,RUB,False,DSSL,2888.0,,https://hh.ru/vacancy/134563855,От 3 до 6 лет,Полная занятость,Удалённо,Москва
134366667,Digital Marketing Specialist,2026-07-04T11:14:57.858+03:00,2026-07-04T11:14:57.858+03:00,"chatgpt, claude",claude,,chatgpt,2,1,0,1,,,RUB,False,ИксБи Софтваре,779736.0,,https://hh.ru/vacancy/134366667,От 1 года до 3 лет,Полная занятость,"На месте работодателя, Удалённо, Гибрид",Минск
134122133,Founding Marketing Manager - B2B Growth,2026-06-12T18:44:36.139+03:00,2026-06-12T18:44:36.139+03:00,"inbound, pipeline, saas","inbound, pipeline, saas",,,3,3,0,0,,,RUB,False,Tech Duck,12241434.0,,https://hh.ru/vacancy/134122133,От 3 до 6 лет,Полная занятость,Удалённо,Сербия
134189064,Revenue-менеджер,2026-06-15T23:02:57.346+03:00,2026-06-15T23:02:57.346+03:00,"деловая переписка, деловое общение, инициативность, контроль, мониторинг, отчётность, прогнозирование продаж, прогнозирование спроса, руководство","мониторинг, отчётность, прогнозирование продаж, прогнозирование спроса","деловая переписка, деловое общение, инициативность, контроль, руководство",,9,4,5,0,50000.0,,RUB,False,VIA hospitality,12855606.0,,https://hh.ru/vacancy/134189064,От 1 года до 3 лет,Частичная занятость,Удалённо,Санкт-Петербург
134703947,Kazakh and Russian-Speaking Content Creator,2026-07-03T11:49:56.391+03:00,2026-07-03T11:49:56.391+03:00,,,,,0,0,0,0,,,RUB,False,XM,9357711.0,,https://hh.ru/vacancy/134703947,От 3 до 6 лет,Полная занятость,Удалённо,Астана
132857058,Senior Social Media &amp; Outreach Specialist (Lead),2026-07-01T16:23:26.400+03:00,2026-07-01T16:23:26.400+03:00,"saas, telegram",saas,,telegram,2,1,0,1,,,RUB,False,Innovate soft development,9421596.0,,https://hh.ru/vacancy/132857058,От 3 до 6 лет,Полная занятость,Удалённо,Алматы
134534511,Kazakh and Russian-Speaking Multimedia Designer,2026-07-03T14:12:21.843+03:00,2026-07-03T14:12:21.843+03:00,"after effects, figma, illustrator, photoshop, premiere pro",,,"after effects, figma, illustrator, photoshop, premiere pro",5,0,0,5,,,RUB,False,XM,9357711.0,,https://hh.ru/vacancy/134534511,От 3 до 6 лет,Полная занятость,Удалённо,Астана
132537442,Менеджер по развитию B2B продуктов. TravelTech,2026-06-16T17:44:26.604+03:00,2026-06-16T17:44:26.604+03:00,"аналитическое мышление, взаимодействие, внимательность, внимательность к деталям, отели, профессиональный рост, развитие, сервис",отели,"аналитическое мышление, взаимодействие, внимательность, внимательность к деталям, профессиональный рост, развитие, сервис",,8,1,7,0,,,RUB,False,Суточно.ру,1302041.0,,https://hh.ru/vacancy/132537442,От 3 до 6 лет,Полная занятость,Удалённо,Санкт-Петербург
134808740,MS Dynamics 365 CRM Developer,2026-07-02T18:35:00.333+03:00,2026-07-02T18:35:00.333+03:00,"access, android, aws, enterprise, ios, javascript, security","android, aws, enterprise, ios, javascript, security",,access,7,6,0,1,,,RUB,False,Andersen,851604.0,,https://hh.ru/vacancy/134808740,От 3 до 6 лет,Полная занятость,"На месте работодателя, Удалённо, Гибрид",Батуми
134525248,Техлид команды (Tech Lead),2026-07-03T11:42:22.083+03:00,2026-07-03T11:42:22.083+03:00,"angular, ci/cd, docker, go, golang, grpc, kubernetes, mongodb, postgresql, rest, контроль, контроль качества, маршрутизация, машинное обучение, надёжность, наставничество, организация, ответственность, планирование, проактивность, профессиональный рост, публичные выступления, развитие, сборка, сервис, системное мышление, эмпатия","angular, ci/cd, docker, go, golang, grpc, kubernetes, mongodb, postgresql, rest, контроль качества, маршрутизация, машинное обучение, сборка","контроль, надёжность, наставничество, организация, ответственность, планирование, проактивность, профессиональный рост, публичные выступления, развитие, сервис, системное мышление, эмпатия",,27,14,13,0,,,RUB,False,IQStore,6119295.0,,https://hh.ru/vacancy/134525248,От 1 года до 3 лет,Полная занятость,"На месте работодателя, Удалённо, Гибрид",Москва
133985032,B2C Regional Sales Lead (Mexico) / Руководитель группы продаж (Мексика),2026-07-02T21:00:20.343+03:00,2026-07-02T21:00:20.343+03:00,"lead generation, лидерство, принятие решений, развитие, управление командой",lead generation,"лидерство, принятие решений, развитие, управление командой",,5,1,4,0,3500.0,,USD,False,Novakid Inc,851716.0,,https://hh.ru/vacancy/133985032,Более 6 лет,Полная занятость,Удалённо,Мексика
133985033,B2C Regional Sales Lead (Mexico) / Руководитель группы продаж (Мексика),2026-07-02T21:00:20.343+03:00,2026-07-02T21:00:20.343+03:00,"lead generation, лидерство, принятие решений, развитие, управление командой",lead generation,"лидерство, принятие решений, развитие, управление командой",,5,1,4,0,3500.0,,USD,False,Novakid Inc,851716.0,,https://hh.ru/vacancy/133985033,Более 6 лет,Полная занятость,Удалённо,Москва
133984974,B2C Sales Team Lead (Vietnam) / Региональный руководитель продаж (Вьетнам),2026-07-02T20:43:46.158+03:00,2026-07-02T20:43:46.158+03:00,"lead generation, лидерство, ответственность, принятие решений, развитие, руководство",lead generation,"лидерство, ответственность, принятие решений, развитие, руководство",,6,1,5,0,3500.0,,USD,False,Novakid Inc,851716.0,,https://hh.ru/vacancy/133984974,Более 6 лет,Полная занятость,Удалённо,Москва
